Date,Open,High,Low,Close,Volume
2019-01-02,156.179993,164.330002,155.490005,162.25,2997000
2019-01-03,158.75,159.880005,153.779999,154.710007,3879200
2019-01-04,157.600006,162.429993,157.25,160.949997,3847500
2019-01-07,162.600006,164.490005,158.509995,162.600006,3266100
2019-01-08,162.190002,163.889999,158.160004,163.399994,3253400
2019-01-09,166.720001,168.410004,165.479996,166.639999,3391500
2019-01-10,164.979996,168.449997,162.910004,168.350006,2135400
2019-01-11,167.850006,168.350006,164.679993,166.110001,2340400
2019-01-14,162.820007,163.970001,161.589996,163.029999,1786800
2019-01-15,164.429993,169.940002,164.399994,167.929993,2364000
2019-01-16,169.619995,171.330002,168.559998,169.75,2102000
2019-01-17,167.839996,169.940002,164.550003,168.110001,3119500
2019-01-18,170.539993,174.279999,169.800003,171.360001,3239400
2019-01-22,167.350006,167.460007,158.520004,160.389999,7087600
2019-01-23,162.0,163.360001,158.899994,163.259995,4427800
2019-01-24,163.25,163.550003,161.0,162.699997,2921900
2019-01-25,164.990005,168.059998,163.399994,167.100006,2985900
2019-01-28,164.179993,168.229996,162.720001,167.5,2027500
2019-01-29,167.910004,167.979996,164.149994,165.270004,1469600
2019-01-30,166.720001,170.100006,165.25,169.339996,2415100
2019-01-31,171.050003,175.089996,170.360001,172.630005,3320400
2019-02-01,172.679993,173.539993,169.380005,171.270004,2053900
2019-02-04,172.350006,175.539993,171.009995,173.940002,1584100
2019-02-05,175.309998,176.889999,173.539993,176.229996,1534200
2019-02-06,176.229996,176.539993,173.589996,173.850006,1247500
2019-02-07,173.520004,173.960007,170.059998,171.580002,1982700
2019-02-08,170.460007,170.479996,166.660004,169.899994,2121900
2019-02-11,172.220001,172.369995,166.570007,168.059998,2781700
2019-02-12,169.039993,171.539993,169.009995,170.25,2396700
2019-02-13,172.979996,175.350006,171.710007,173.820007,2549100
2019-02-14,173.5,174.960007,171.550003,174.080002,2017200
2019-02-15,175.490005,175.630005,169.0,170.059998,3444700
2019-02-19,169.529999,173.600006,169.199997,172.449997,3155800
2019-02-20,173.389999,176.089996,170.509995,171.179993,4040500
2019-02-21,171.729996,172.889999,169.729996,171.809998,4202800
2019-02-22,173.5,174.169998,164.0,167.169998,9233500
2019-02-25,170.009995,170.550003,164.860001,165.0,5832300
2019-02-26,164.0,164.339996,160.600006,161.979996,4829400
2019-02-27,161.550003,163.399994,160.649994,162.169998,3705100
2019-02-28,162.0,163.190002,160.910004,162.539993,3412200
2019-03-01,164.179993,165.5,161.979996,162.089996,2656200
2019-03-04,163.710007,164.25,158.440002,160.919998,4323000
2019-03-05,161.470001,170.279999,161.110001,167.740005,5799400
2019-03-06,169.220001,173.520004,169.110001,170.240005,5133300
2019-03-07,169.630005,170.0,164.899994,165.720001,3247900
2019-03-08,162.940002,164.710007,160.830002,163.649994,2635000
2019-03-11,165.600006,167.559998,164.460007,166.960007,2176600
2019-03-12,168.449997,168.770004,164.559998,166.990005,1833000
2019-03-13,167.800003,170.770004,167.100006,168.169998,2432200
2019-03-14,167.960007,168.039993,166.149994,167.740005,2268600
2019-03-15,169.410004,170.949997,168.75,170.479996,2980600
2019-03-18,172.410004,174.020004,169.669998,171.169998,2130400
2019-03-19,172.110001,172.179993,169.970001,170.729996,1668100
2019-03-20,171.279999,171.279999,166.600006,170.169998,2052600
2019-03-21,168.699997,171.940002,168.699997,171.770004,2104500
2019-03-22,170.720001,170.889999,165.979996,166.729996,2264400
